season,date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,is_cup_final,visitor_margin,home_margin,visitor_win,home_win,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result
2014,2014-05-29,Connecticut Sun,65,Indiana Fever,79,0,-14.0,14.0,0,1,1437,3942,W,L,W 79-65 vs. Connecticut Sun,L 65-79 @ Indiana Fever
2014,2014-05-30,Seattle Storm,69,Atlanta Dream,80,0,-11.0,11.0,0,1,1438,3943,W,L,W 80-69 vs. Seattle Storm,L 69-80 @ Atlanta Dream
2014,2014-05-30,Connecticut Sun,82,Chicago Sky,101,0,-19.0,19.0,0,1,1438,3944,W,L,W 101-82 vs. Connecticut Sun,L 82-101 @ Chicago Sky
2014,2014-05-30,San Antonio Silver Stars,72,Minnesota Lynx,88,0,-16.0,16.0,0,1,1438,3945,W,L,W 88-72 vs. San Antonio Silver Stars,L 72-88 @ Minnesota Lynx
2014,2014-05-30,Tulsa Shock,78,Phoenix Mercury,100,0,-22.0,22.0,0,1,1438,3946,W,L,W 100-78 vs. Tulsa Shock,L 78-100 @ Phoenix Mercury
2014,2014-05-30,New York Liberty,60,Washington Mystics,68,0,-8.0,8.0,0,1,1438,3947,W,L,W 68-60 vs. New York Liberty,L 60-68 @ Washington Mystics
2014,2014-05-31,New York Liberty,66,Indiana Fever,70,0,-4.0,4.0,0,1,1439,3948,W,L,W 70-66 vs. New York Liberty,L 66-70 @ Indiana Fever
2014,2014-06-01,Tulsa Shock,60,Seattle Storm,62,0,-2.0,2.0,0,1,1440,3949,W,L,W 62-60 vs. Tulsa Shock,L 60-62 @ Seattle Storm
2014,2014-06-01,Los Angeles Sparks,84,Washington Mystics,92,0,-8.0,8.0,0,1,1440,3950,W,L,W 92-84 vs. Los Angeles Sparks,L 84-92 @ Washington Mystics
2014,2014-06-01,Atlanta Dream,76,Connecticut Sun,85,0,-9.0,9.0,0,1,1440,3951,W,L,W 85-76 vs. Atlanta Dream,L 76-85 @ Connecticut Sun
2014,2014-06-01,Minnesota Lynx,87,San Antonio Silver Stars,79,0,8.0,-8.0,1,0,1440,3952,L,W,L 79-87 vs. Minnesota Lynx,W 87-79 @ San Antonio Silver Stars
2014,2014-06-03,Los Angeles Sparks,85,Atlanta Dream,93,0,-8.0,8.0,0,1,1441,3953,W,L,W 93-85 vs. Los Angeles Sparks,L 85-93 @ Atlanta Dream
2014,2014-06-03,Seattle Storm,72,Phoenix Mercury,87,0,-15.0,15.0,0,1,1441,3954,W,L,W 87-72 vs. Seattle Storm,L 72-87 @ Phoenix Mercury
2014,2014-06-05,San Antonio Silver Stars,87,New York Liberty,75,0,12.0,-12.0,1,0,1442,3955,L,W,L 75-87 vs. San Antonio Silver Stars,W 87-75 @ New York Liberty
2014,2014-06-05,Washington Mystics,74,Connecticut Sun,66,0,8.0,-8.0,1,0,1442,3956,L,W,L 66-74 vs. Washington Mystics,W 74-66 @ Connecticut Sun
2014,2014-06-06,Indiana Fever,64,Washington Mystics,61,0,3.0,-3.0,1,0,1443,3957,L,W,L 61-64 vs. Indiana Fever,W 64-61 @ Washington Mystics
2014,2014-06-06,Phoenix Mercury,78,Tulsa Shock,94,0,-16.0,16.0,0,1,1443,3958,W,L,W 94-78 vs. Phoenix Mercury,L 78-94 @ Tulsa Shock
2014,2014-06-06,Los Angeles Sparks,102,Chicago Sky,88,0,14.0,-14.0,1,0,1443,3959,L,W,L 88-102 vs. Los Angeles Sparks,W 102-88 @ Chicago Sky
2014,2014-06-06,Minnesota Lynx,62,Seattle Storm,65,0,-3.0,3.0,0,1,1443,3960,W,L,W 65-62 vs. Minnesota Lynx,L 62-65 @ Seattle Storm
2014,2014-06-07,Indiana Fever,71,Connecticut Sun,88,0,-17.0,17.0,0,1,1444,3961,W,L,W 88-71 vs. Indiana Fever,L 71-88 @ Connecticut Sun
2014,2014-06-07,Chicago Sky,59,Atlanta Dream,97,0,-38.0,38.0,0,1,1444,3962,W,L,W 97-59 vs. Chicago Sky,L 59-97 @ Atlanta Dream
2014,2014-06-07,Phoenix Mercury,91,San Antonio Silver Stars,79,0,12.0,-12.0,1,0,1444,3963,L,W,L 79-91 vs. Phoenix Mercury,W 91-79 @ San Antonio Silver Stars
2014,2014-06-08,Washington Mystics,64,New York Liberty,81,0,-17.0,17.0,0,1,1445,3964,W,L,W 81-64 vs. Washington Mystics,L 64-81 @ New York Liberty
2014,2014-06-08,Minnesota Lynx,85,Los Angeles Sparks,72,0,13.0,-13.0,1,0,1445,3965,L,W,L 72-85 vs. Minnesota Lynx,W 85-72 @ Los Angeles Sparks
2014,2014-06-10,Seattle Storm,80,Chicago Sky,76,0,4.0,-4.0,1,0,1446,3966,L,W,L 76-80 vs. Seattle Storm,W 80-76 @ Chicago Sky
2014,2014-06-10,Phoenix Mercury,81,Washington Mystics,66,0,15.0,-15.0,1,0,1446,3967,L,W,L 66-81 vs. Phoenix Mercury,W 81-66 @ Washington Mystics
2014,2014-06-10,New York Liberty,57,Tulsa Shock,72,0,-15.0,15.0,0,1,1446,3968,W,L,W 72-57 vs. New York Liberty,L 57-72 @ Tulsa Shock
2014,2014-06-11,Seattle Storm,68,Indiana Fever,76,0,-8.0,8.0,0,1,1447,3969,W,L,W 76-68 vs. Seattle Storm,L 68-76 @ Indiana Fever
2014,2014-06-12,Phoenix Mercury,95,Connecticut Sun,96,0,-1.0,1.0,0,1,1448,3970,W,L,W 96-95 vs. Phoenix Mercury,L 95-96 @ Connecticut Sun
2014,2014-06-13,Seattle Storm,79,San Antonio Silver Stars,72,0,7.0,-7.0,1,0,1449,3971,L,W,L 72-79 vs. Seattle Storm,W 79-72 @ San Antonio Silver Stars
2014,2014-06-13,Minnesota Lynx,82,Atlanta Dream,85,0,-3.0,3.0,0,1,1449,3972,W,L,W 85-82 vs. Minnesota Lynx,L 82-85 @ Atlanta Dream
2014,2014-06-13,Los Angeles Sparks,67,Tulsa Shock,69,0,-2.0,2.0,0,1,1449,3973,W,L,W 69-67 vs. Los Angeles Sparks,L 67-69 @ Tulsa Shock
2014,2014-06-13,Connecticut Sun,83,New York Liberty,75,0,8.0,-8.0,1,0,1449,3974,L,W,L 75-83 vs. Connecticut Sun,W 83-75 @ New York Liberty
2014,2014-06-13,Chicago Sky,68,Washington Mystics,79,0,-11.0,11.0,0,1,1449,3975,W,L,W 79-68 vs. Chicago Sky,L 68-79 @ Washington Mystics
2014,2014-06-14,Los Angeles Sparks,74,San Antonio Silver Stars,101,0,-27.0,27.0,0,1,1450,3976,W,L,W 101-74 vs. Los Angeles Sparks,L 74-101 @ San Antonio Silver Stars
2014,2014-06-15,Phoenix Mercury,80,Minnesota Lynx,72,0,8.0,-8.0,1,0,1451,3977,L,W,L 72-80 vs. Phoenix Mercury,W 80-72 @ Minnesota Lynx
2014,2014-06-15,Seattle Storm,79,Tulsa Shock,85,0,-6.0,6.0,0,1,1451,3978,W,L,W 85-79 vs. Seattle Storm,L 79-85 @ Tulsa Shock
2014,2014-06-15,New York Liberty,72,Connecticut Sun,76,0,-4.0,4.0,0,1,1451,3979,W,L,W 76-72 vs. New York Liberty,L 72-76 @ Connecticut Sun
2014,2014-06-15,Atlanta Dream,75,Washington Mystics,67,0,8.0,-8.0,1,0,1451,3980,L,W,L 67-75 vs. Atlanta Dream,W 75-67 @ Washington Mystics
2014,2014-06-17,Indiana Fever,67,Connecticut Sun,89,0,-22.0,22.0,0,1,1452,3981,W,L,W 89-67 vs. Indiana Fever,L 67-89 @ Connecticut Sun
2014,2014-06-17,Minnesota Lynx,94,Los Angeles Sparks,77,0,17.0,-17.0,1,0,1452,3982,L,W,L 77-94 vs. Minnesota Lynx,W 94-77 @ Los Angeles Sparks
2014,2014-06-18,New York Liberty,100,Chicago Sky,105,0,-5.0,5.0,0,1,1453,3983,W,L,W 105-100 vs. New York Liberty,L 100-105 @ Chicago Sky
2014,2014-06-18,Minnesota Lynx,79,Phoenix Mercury,92,0,-13.0,13.0,0,1,1453,3984,W,L,W 92-79 vs. Minnesota Lynx,L 79-92 @ Phoenix Mercury
2014,2014-06-18,Washington Mystics,73,Atlanta Dream,83,0,-10.0,10.0,0,1,1453,3985,W,L,W 83-73 vs. Washington Mystics,L 73-83 @ Atlanta Dream
2014,2014-06-19,Tulsa Shock,77,Los Angeles Sparks,87,0,-10.0,10.0,0,1,1454,3986,W,L,W 87-77 vs. Tulsa Shock,L 77-87 @ Los Angeles Sparks
2014,2014-06-19,San Antonio Silver Stars,87,Seattle Storm,82,0,5.0,-5.0,1,0,1454,3987,L,W,L 82-87 vs. San Antonio Silver Stars,W 87-82 @ Seattle Storm
2014,2014-06-20,Tulsa Shock,80,Phoenix Mercury,91,0,-11.0,11.0,0,1,1455,3988,W,L,W 91-80 vs. Tulsa Shock,L 80-91 @ Phoenix Mercury
2014,2014-06-20,Washington Mystics,65,Minnesota Lynx,75,0,-10.0,10.0,0,1,1455,3989,W,L,W 75-65 vs. Washington Mystics,L 65-75 @ Minnesota Lynx
2014,2014-06-20,New York Liberty,64,Atlanta Dream,85,0,-21.0,21.0,0,1,1455,3990,W,L,W 85-64 vs. New York Liberty,L 64-85 @ Atlanta Dream
2014,2014-06-20,Indiana Fever,83,Chicago Sky,75,0,8.0,-8.0,1,0,1455,3991,L,W,L 75-83 vs. Indiana Fever,W 83-75 @ Chicago Sky
2014,2014-06-22,Washington Mystics,86,Seattle Storm,89,0,-3.0,3.0,0,1,1456,3992,W,L,W 89-86 vs. Washington Mystics,L 86-89 @ Seattle Storm
2014,2014-06-22,Tulsa Shock,105,Chicago Sky,99,0,6.0,-6.0,1,0,1456,3993,L,W,L 99-105 vs. Tulsa Shock,W 105-99 @ Chicago Sky
2014,2014-06-22,Indiana Fever,77,Minnesota Lynx,83,0,-6.0,6.0,0,1,1456,3994,W,L,W 83-77 vs. Indiana Fever,L 77-83 @ Minnesota Lynx
2014,2014-06-22,Atlanta Dream,78,New York Liberty,85,0,-7.0,7.0,0,1,1456,3995,W,L,W 85-78 vs. Atlanta Dream,L 78-85 @ New York Liberty
2014,2014-06-22,San Antonio Silver Stars,72,Los Angeles Sparks,69,0,3.0,-3.0,1,0,1456,3996,L,W,L 69-72 vs. San Antonio Silver Stars,W 72-69 @ Los Angeles Sparks
2014,2014-06-24,Seattle Storm,57,Los Angeles Sparks,65,0,-8.0,8.0,0,1,1457,3997,W,L,W 65-57 vs. Seattle Storm,L 57-65 @ Los Angeles Sparks
2014,2014-06-24,Washington Mystics,81,San Antonio Silver Stars,70,0,11.0,-11.0,1,0,1457,3998,L,W,L 70-81 vs. Washington Mystics,W 81-70 @ San Antonio Silver Stars
2014,2014-06-25,Chicago Sky,69,Connecticut Sun,79,0,-10.0,10.0,0,1,1458,3999,W,L,W 79-69 vs. Chicago Sky,L 69-79 @ Connecticut Sun
2014,2014-06-25,Tulsa Shock,107,Indiana Fever,102,0,5.0,-5.0,1,0,1458,4000,L,W,L 102-107 vs. Tulsa Shock,W 107-102 @ Indiana Fever
2014,2014-06-26,Atlanta Dream,81,San Antonio Silver Stars,79,0,2.0,-2.0,1,0,1459,4001,L,W,L 79-81 vs. Atlanta Dream,W 81-79 @ San Antonio Silver Stars
2014,2014-06-27,Chicago Sky,73,New York Liberty,69,0,4.0,-4.0,1,0,1460,4002,L,W,L 69-73 vs. Chicago Sky,W 73-69 @ New York Liberty
2014,2014-06-27,Minnesota Lynx,71,Seattle Storm,81,0,-10.0,10.0,0,1,1460,4003,W,L,W 81-71 vs. Minnesota Lynx,L 71-81 @ Seattle Storm
2014,2014-06-27,Connecticut Sun,63,Washington Mystics,69,0,-6.0,6.0,0,1,1460,4004,W,L,W 69-63 vs. Connecticut Sun,L 63-69 @ Washington Mystics
2014,2014-06-27,Phoenix Mercury,81,Indiana Fever,76,0,5.0,-5.0,1,0,1460,4005,L,W,L 76-81 vs. Phoenix Mercury,W 81-76 @ Indiana Fever
2014,2014-06-28,Los Angeles Sparks,92,Tulsa Shock,89,0,3.0,-3.0,1,0,1461,4006,L,W,L 89-92 vs. Los Angeles Sparks,W 92-89 @ Tulsa Shock
2014,2014-06-29,Connecticut Sun,65,New York Liberty,67,0,-2.0,2.0,0,1,1462,4007,W,L,W 67-65 vs. Connecticut Sun,L 65-67 @ New York Liberty
2014,2014-06-29,San Antonio Silver Stars,73,Washington Mystics,65,0,8.0,-8.0,1,0,1462,4008,L,W,L 65-73 vs. San Antonio Silver Stars,W 73-65 @ Washington Mystics
2014,2014-06-29,Phoenix Mercury,80,Tulsa Shock,77,0,3.0,-3.0,1,0,1462,4009,L,W,L 77-80 vs. Phoenix Mercury,W 80-77 @ Tulsa Shock
2014,2014-06-29,Seattle Storm,69,Minnesota Lynx,74,0,-5.0,5.0,0,1,1462,4010,W,L,W 74-69 vs. Seattle Storm,L 69-74 @ Minnesota Lynx
2014,2014-06-29,Atlanta Dream,76,Indiana Fever,68,0,8.0,-8.0,1,0,1462,4011,L,W,L 68-76 vs. Atlanta Dream,W 76-68 @ Indiana Fever
2014,2014-07-01,Chicago Sky,90,Los Angeles Sparks,83,0,7.0,-7.0,1,0,1463,4012,L,W,L 83-90 vs. Chicago Sky,W 90-83 @ Los Angeles Sparks
2014,2014-07-01,San Antonio Silver Stars,74,Connecticut Sun,71,0,3.0,-3.0,1,0,1463,4013,L,W,L 71-74 vs. San Antonio Silver Stars,W 74-71 @ Connecticut Sun
2014,2014-07-01,Indiana Fever,77,Atlanta Dream,70,0,7.0,-7.0,1,0,1463,4014,L,W,L 70-77 vs. Indiana Fever,W 77-70 @ Atlanta Dream
2014,2014-07-01,Tulsa Shock,74,New York Liberty,90,0,-16.0,16.0,0,1,1463,4015,W,L,W 90-74 vs. Tulsa Shock,L 74-90 @ New York Liberty
2014,2014-07-02,Indiana Fever,80,Washington Mystics,77,0,3.0,-3.0,1,0,1464,4016,L,W,L 77-80 vs. Indiana Fever,W 80-77 @ Washington Mystics
2014,2014-07-02,Chicago Sky,69,Phoenix Mercury,87,0,-18.0,18.0,0,1,1464,4017,W,L,W 87-69 vs. Chicago Sky,L 69-87 @ Phoenix Mercury
2014,2014-07-03,Tulsa Shock,96,Connecticut Sun,83,0,13.0,-13.0,1,0,1465,4018,L,W,L 83-96 vs. Tulsa Shock,W 96-83 @ Connecticut Sun
2014,2014-07-03,Los Angeles Sparks,70,Seattle Storm,56,0,14.0,-14.0,1,0,1465,4019,L,W,L 56-70 vs. Los Angeles Sparks,W 70-56 @ Seattle Storm
2014,2014-07-03,San Antonio Silver Stars,84,Minnesota Lynx,91,0,-7.0,7.0,0,1,1465,4020,W,L,W 91-84 vs. San Antonio Silver Stars,L 84-91 @ Minnesota Lynx
2014,2014-07-05,Chicago Sky,73,Seattle Storm,80,0,-7.0,7.0,0,1,1466,4021,W,L,W 80-73 vs. Chicago Sky,L 73-80 @ Seattle Storm
2014,2014-07-05,San Antonio Silver Stars,71,Indiana Fever,70,0,1.0,-1.0,1,0,1466,4022,L,W,L 70-71 vs. San Antonio Silver Stars,W 71-70 @ Indiana Fever
2014,2014-07-05,Washington Mystics,73,Atlanta Dream,86,0,-13.0,13.0,0,1,1466,4023,W,L,W 86-73 vs. Washington Mystics,L 73-86 @ Atlanta Dream
2014,2014-07-05,Connecticut Sun,78,Tulsa Shock,76,0,2.0,-2.0,1,0,1466,4024,L,W,L 76-78 vs. Connecticut Sun,W 78-76 @ Tulsa Shock
2014,2014-07-06,Minnesota Lynx,80,New York Liberty,87,0,-7.0,7.0,0,1,1467,4025,W,L,W 87-80 vs. Minnesota Lynx,L 80-87 @ New York Liberty
2014,2014-07-06,Phoenix Mercury,94,Los Angeles Sparks,89,0,5.0,-5.0,1,0,1467,4026,L,W,L 89-94 vs. Phoenix Mercury,W 94-89 @ Los Angeles Sparks
2014,2014-07-08,Indiana Fever,78,Tulsa Shock,76,0,2.0,-2.0,1,0,1468,4027,L,W,L 76-78 vs. Indiana Fever,W 78-76 @ Tulsa Shock
2014,2014-07-08,Connecticut Sun,71,Atlanta Dream,83,0,-12.0,12.0,0,1,1468,4028,W,L,W 83-71 vs. Connecticut Sun,L 71-83 @ Atlanta Dream
2014,2014-07-08,Los Angeles Sparks,72,Minnesota Lynx,83,0,-11.0,11.0,0,1,1468,4029,W,L,W 83-72 vs. Los Angeles Sparks,L 72-83 @ Minnesota Lynx
2014,2014-07-09,New York Liberty,66,San Antonio Silver Stars,80,0,-14.0,14.0,0,1,1469,4030,W,L,W 80-66 vs. New York Liberty,L 66-80 @ San Antonio Silver Stars
2014,2014-07-09,Seattle Storm,58,Phoenix Mercury,78,0,-20.0,20.0,0,1,1469,4031,W,L,W 78-58 vs. Seattle Storm,L 58-78 @ Phoenix Mercury
2014,2014-07-09,Washington Mystics,72,Chicago Sky,65,0,7.0,-7.0,1,0,1469,4032,L,W,L 65-72 vs. Washington Mystics,W 72-65 @ Chicago Sky
2014,2014-07-10,Minnesota Lynx,91,Tulsa Shock,85,0,6.0,-6.0,1,0,1470,4033,L,W,L 85-91 vs. Minnesota Lynx,W 91-85 @ Tulsa Shock
2014,2014-07-10,Connecticut Sun,68,Indiana Fever,72,0,-4.0,4.0,0,1,1470,4034,W,L,W 72-68 vs. Connecticut Sun,L 68-72 @ Indiana Fever
2014,2014-07-11,Los Angeles Sparks,68,New York Liberty,54,0,14.0,-14.0,1,0,1471,4035,L,W,L 54-68 vs. Los Angeles Sparks,W 68-54 @ New York Liberty
2014,2014-07-11,Seattle Storm,88,San Antonio Silver Stars,67,0,21.0,-21.0,1,0,1471,4036,L,W,L 67-88 vs. Seattle Storm,W 88-67 @ San Antonio Silver Stars
2014,2014-07-11,Phoenix Mercury,72,Chicago Sky,66,0,6.0,-6.0,1,0,1471,4037,L,W,L 66-72 vs. Phoenix Mercury,W 72-66 @ Chicago Sky
2014,2014-07-12,Washington Mystics,91,Tulsa Shock,74,0,17.0,-17.0,1,0,1472,4038,L,W,L 74-91 vs. Washington Mystics,W 91-74 @ Tulsa Shock
2014,2014-07-12,Atlanta Dream,93,Indiana Fever,74,0,19.0,-19.0,1,0,1472,4039,L,W,L 74-93 vs. Atlanta Dream,W 93-74 @ Indiana Fever
2014,2014-07-13,Seattle Storm,60,Minnesota Lynx,77,0,-17.0,17.0,0,1,1473,4040,W,L,W 77-60 vs. Seattle Storm,L 60-77 @ Minnesota Lynx
2014,2014-07-13,Chicago Sky,79,Atlanta Dream,81,0,-2.0,2.0,0,1,1473,4041,W,L,W 81-79 vs. Chicago Sky,L 79-81 @ Atlanta Dream
2014,2014-07-13,San Antonio Silver Stars,61,Phoenix Mercury,90,0,-29.0,29.0,0,1,1473,4042,W,L,W 90-61 vs. San Antonio Silver Stars,L 61-90 @ Phoenix Mercury
2014,2014-07-13,Los Angeles Sparks,90,Connecticut Sun,64,0,26.0,-26.0,1,0,1473,4043,L,W,L 64-90 vs. Los Angeles Sparks,W 90-64 @ Connecticut Sun
2014,2014-07-15,Connecticut Sun,86,Seattle Storm,63,0,23.0,-23.0,1,0,1474,4044,L,W,L 63-86 vs. Connecticut Sun,W 86-63 @ Seattle Storm
2014,2014-07-15,Los Angeles Sparks,86,Indiana Fever,78,0,8.0,-8.0,1,0,1474,4045,L,W,L 78-86 vs. Los Angeles Sparks,W 86-78 @ Indiana Fever
2014,2014-07-15,Washington Mystics,78,Phoenix Mercury,90,0,-12.0,12.0,0,1,1474,4046,W,L,W 90-78 vs. Washington Mystics,L 78-90 @ Phoenix Mercury
2014,2014-07-16,Tulsa Shock,82,Minnesota Lynx,93,0,-11.0,11.0,0,1,1475,4047,W,L,W 93-82 vs. Tulsa Shock,L 82-93 @ Minnesota Lynx
2014,2014-07-16,Atlanta Dream,75,New York Liberty,77,0,-2.0,2.0,0,1,1475,4048,W,L,W 77-75 vs. Atlanta Dream,L 75-77 @ New York Liberty
2014,2014-07-17,Chicago Sky,64,Indiana Fever,82,0,-18.0,18.0,0,1,1476,4049,W,L,W 82-64 vs. Chicago Sky,L 64-82 @ Indiana Fever
2014,2014-07-17,San Antonio Silver Stars,90,Tulsa Shock,95,0,-5.0,5.0,0,1,1476,4050,W,L,W 95-90 vs. San Antonio Silver Stars,L 90-95 @ Tulsa Shock
2014,2014-07-17,Connecticut Sun,85,Phoenix Mercury,101,0,-16.0,16.0,0,1,1476,4051,W,L,W 101-85 vs. Connecticut Sun,L 85-101 @ Phoenix Mercury
2014,2014-07-17,Washington Mystics,79,Los Angeles Sparks,75,0,4.0,-4.0,1,0,1476,4052,L,W,L 75-79 vs. Washington Mystics,W 79-75 @ Los Angeles Sparks
2014,2014-07-22,Tulsa Shock,93,San Antonio Silver Stars,95,0,-2.0,2.0,0,1,1477,4053,W,L,W 95-93 vs. Tulsa Shock,L 93-95 @ San Antonio Silver Stars
2014,2014-07-22,Atlanta Dream,108,Minnesota Lynx,112,0,-4.0,4.0,0,1,1477,4054,W,L,W 112-108 vs. Atlanta Dream,L 108-112 @ Minnesota Lynx
2014,2014-07-22,Phoenix Mercury,89,Seattle Storm,71,0,18.0,-18.0,1,0,1477,4055,L,W,L 71-89 vs. Phoenix Mercury,W 89-71 @ Seattle Storm
2014,2014-07-22,Indiana Fever,57,Chicago Sky,60,0,-3.0,3.0,0,1,1477,4056,W,L,W 60-57 vs. Indiana Fever,L 57-60 @ Chicago Sky
2014,2014-07-23,Connecticut Sun,75,Washington Mystics,89,0,-14.0,14.0,0,1,1478,4057,W,L,W 89-75 vs. Connecticut Sun,L 75-89 @ Washington Mystics
2014,2014-07-23,New York Liberty,66,Los Angeles Sparks,64,0,2.0,-2.0,1,0,1478,4058,L,W,L 64-66 vs. New York Liberty,W 66-64 @ Los Angeles Sparks
2014,2014-07-24,Phoenix Mercury,93,Los Angeles Sparks,73,0,20.0,-20.0,1,0,1479,4059,L,W,L 73-93 vs. Phoenix Mercury,W 93-73 @ Los Angeles Sparks
2014,2014-07-24,New York Liberty,84,Seattle Storm,80,0,4.0,-4.0,1,0,1479,4060,L,W,L 80-84 vs. New York Liberty,W 84-80 @ Seattle Storm
2014,2014-07-25,San Antonio Silver Stars,78,Minnesota Lynx,88,0,-10.0,10.0,0,1,1480,4061,W,L,W 88-78 vs. San Antonio Silver Stars,L 78-88 @ Minnesota Lynx
2014,2014-07-25,Chicago Sky,79,Atlanta Dream,75,0,4.0,-4.0,1,0,1480,4062,L,W,L 75-79 vs. Chicago Sky,W 79-75 @ Atlanta Dream
2014,2014-07-25,Tulsa Shock,77,Washington Mystics,82,0,-5.0,5.0,0,1,1480,4063,W,L,W 82-77 vs. Tulsa Shock,L 77-82 @ Washington Mystics
2014,2014-07-26,Indiana Fever,75,San Antonio Silver Stars,68,0,7.0,-7.0,1,0,1481,4064,L,W,L 68-75 vs. Indiana Fever,W 75-68 @ San Antonio Silver Stars
2014,2014-07-26,Los Angeles Sparks,77,Seattle Storm,69,0,8.0,-8.0,1,0,1481,4065,L,W,L 69-77 vs. Los Angeles Sparks,W 77-69 @ Seattle Storm
2014,2014-07-26,New York Liberty,63,Phoenix Mercury,78,0,-15.0,15.0,0,1,1481,4066,W,L,W 78-63 vs. New York Liberty,L 63-78 @ Phoenix Mercury
2014,2014-07-27,Minnesota Lynx,76,Connecticut Sun,65,0,11.0,-11.0,1,0,1482,4067,L,W,L 65-76 vs. Minnesota Lynx,W 76-65 @ Connecticut Sun
2014,2014-07-27,Atlanta Dream,67,Washington Mystics,77,0,-10.0,10.0,0,1,1482,4068,W,L,W 77-67 vs. Atlanta Dream,L 67-77 @ Washington Mystics
2014,2014-07-27,Chicago Sky,69,Tulsa Shock,79,0,-10.0,10.0,0,1,1482,4069,W,L,W 79-69 vs. Chicago Sky,L 69-79 @ Tulsa Shock
2014,2014-07-28,Indiana Fever,73,Los Angeles Sparks,77,0,-4.0,4.0,0,1,1483,4070,W,L,W 77-73 vs. Indiana Fever,L 73-77 @ Los Angeles Sparks
2014,2014-07-29,Washington Mystics,76,New York Liberty,80,0,-4.0,4.0,0,1,1484,4071,W,L,W 80-76 vs. Washington Mystics,L 76-80 @ New York Liberty
2014,2014-07-29,Seattle Storm,74,Tulsa Shock,80,0,-6.0,6.0,0,1,1484,4072,W,L,W 80-74 vs. Seattle Storm,L 74-80 @ Tulsa Shock
2014,2014-07-29,Chicago Sky,74,San Antonio Silver Stars,92,0,-18.0,18.0,0,1,1484,4073,W,L,W 92-74 vs. Chicago Sky,L 74-92 @ San Antonio Silver Stars
2014,2014-07-29,Los Angeles Sparks,69,Phoenix Mercury,90,0,-21.0,21.0,0,1,1484,4074,W,L,W 90-69 vs. Los Angeles Sparks,L 69-90 @ Phoenix Mercury
2014,2014-07-29,Connecticut Sun,80,Atlanta Dream,89,0,-9.0,9.0,0,1,1484,4075,W,L,W 89-80 vs. Connecticut Sun,L 80-89 @ Atlanta Dream
2014,2014-07-31,New York Liberty,74,Chicago Sky,87,0,-13.0,13.0,0,1,1485,4076,W,L,W 87-74 vs. New York Liberty,L 74-87 @ Chicago Sky
2014,2014-07-31,Phoenix Mercury,67,Minnesota Lynx,75,0,-8.0,8.0,0,1,1485,4077,W,L,W 75-67 vs. Phoenix Mercury,L 67-75 @ Minnesota Lynx
2014,2014-07-31,Indiana Fever,76,Seattle Storm,67,0,9.0,-9.0,1,0,1485,4078,L,W,L 67-76 vs. Indiana Fever,W 76-67 @ Seattle Storm
2014,2014-07-31,Atlanta Dream,85,Tulsa Shock,75,0,10.0,-10.0,1,0,1485,4079,L,W,L 75-85 vs. Atlanta Dream,W 85-75 @ Tulsa Shock
2014,2014-08-01,Connecticut Sun,89,San Antonio Silver Stars,79,0,10.0,-10.0,1,0,1486,4080,L,W,L 79-89 vs. Connecticut Sun,W 89-79 @ San Antonio Silver Stars
2014,2014-08-02,Minnesota Lynx,84,Tulsa Shock,75,0,9.0,-9.0,1,0,1487,4081,L,W,L 75-84 vs. Minnesota Lynx,W 84-75 @ Tulsa Shock
2014,2014-08-02,Indiana Fever,69,Phoenix Mercury,79,0,-10.0,10.0,0,1,1487,4082,W,L,W 79-69 vs. Indiana Fever,L 69-79 @ Phoenix Mercury
2014,2014-08-03,New York Liberty,83,Atlanta Dream,76,0,7.0,-7.0,1,0,1488,4083,L,W,L 76-83 vs. New York Liberty,W 83-76 @ Atlanta Dream
2014,2014-08-03,San Antonio Silver Stars,65,Seattle Storm,71,0,-6.0,6.0,0,1,1488,4084,W,L,W 71-65 vs. San Antonio Silver Stars,L 65-71 @ Seattle Storm
2014,2014-08-03,Connecticut Sun,69,Los Angeles Sparks,70,0,-1.0,1.0,0,1,1488,4085,W,L,W 70-69 vs. Connecticut Sun,L 69-70 @ Los Angeles Sparks
2014,2014-08-03,Washington Mystics,65,Chicago Sky,76,0,-11.0,11.0,0,1,1488,4086,W,L,W 76-65 vs. Washington Mystics,L 65-76 @ Chicago Sky
2014,2014-08-05,Chicago Sky,82,Connecticut Sun,66,0,16.0,-16.0,1,0,1489,4087,L,W,L 66-82 vs. Chicago Sky,W 82-66 @ Connecticut Sun
2014,2014-08-05,Tulsa Shock,96,Los Angeles Sparks,90,0,6.0,-6.0,1,0,1489,4088,L,W,L 90-96 vs. Tulsa Shock,W 96-90 @ Los Angeles Sparks
2014,2014-08-05,New York Liberty,46,Washington Mystics,79,0,-33.0,33.0,0,1,1489,4089,W,L,W 79-46 vs. New York Liberty,L 46-79 @ Washington Mystics
2014,2014-08-05,Atlanta Dream,67,Phoenix Mercury,75,0,-8.0,8.0,0,1,1489,4090,W,L,W 75-67 vs. Atlanta Dream,L 67-75 @ Phoenix Mercury
2014,2014-08-05,Minnesota Lynx,66,Indiana Fever,64,0,2.0,-2.0,1,0,1489,4091,L,W,L 64-66 vs. Minnesota Lynx,W 66-64 @ Indiana Fever
