ranking_id,date,season,name,rating,rank,record,current_date,season_flag,name_season,champ,runnerup,finals_status,last_game_result,opponent
70.0,1998-06-20,1998,New York Liberty,0.1324567872695158,6,1 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
70.0,1998-06-20,1998,Phoenix Mercury,1.473366377514595,2,3 - 0,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
70.0,1998-06-20,1998,Sacramento Monarchs,-0.3978537158094155,7,1 - 3,0,0,Sacramento Monarchs - 1998,0,0,0,L vs. Houston Comets 68-79,Houston Comets
70.0,1998-06-20,1998,Utah Starzz,-1.0853749543723048,8,2 - 2,0,0,Utah Starzz - 1998,0,0,0,No Game,
70.0,1998-06-20,1998,Washington Mystics,-2.711264262891961,9,1 - 3,0,0,Washington Mystics - 1998,0,0,0,No Game,
71.0,1998-06-21,1998,Charlotte Sting,0.9367891879676226,4,4 - 1,0,0,Charlotte Sting - 1998,0,0,0,W @ Phoenix Mercury 72-71,Phoenix Mercury
71.0,1998-06-21,1998,Cleveland Rockers,1.3450753124038266,2,3 - 1,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
71.0,1998-06-21,1998,Detroit Shock,-1.881358333767063,9,1 - 4,0,0,Detroit Shock - 1998,0,0,0,W @ Washington Mystics 70-57,Washington Mystics
71.0,1998-06-21,1998,Houston Comets,2.926847203060968,1,5 - 0,0,0,Houston Comets - 1998,1,0,2,W @ Los Angeles Sparks 79-63,Los Angeles Sparks
71.0,1998-06-21,1998,Los Angeles Sparks,0.9216826980620136,5,2 - 3,0,0,Los Angeles Sparks - 1998,0,0,0,L vs. Houston Comets 63-79,Houston Comets
71.0,1998-06-21,1998,New York Liberty,0.1714141305926721,6,2 - 4,0,0,New York Liberty - 1998,0,0,0,W vs. Utah Starzz 68-64,Utah Starzz
71.0,1998-06-21,1998,Phoenix Mercury,1.2611360648026702,3,3 - 1,0,0,Phoenix Mercury - 1998,0,1,1,L vs. Charlotte Sting 71-72,Charlotte Sting
71.0,1998-06-21,1998,Sacramento Monarchs,-0.3682754141386868,7,1 - 3,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
71.0,1998-06-21,1998,Utah Starzz,-1.213470667162817,8,2 - 3,0,0,Utah Starzz - 1998,0,0,0,L @ New York Liberty 64-68,New York Liberty
71.0,1998-06-21,1998,Washington Mystics,-4.099840181821202,10,1 - 4,0,0,Washington Mystics - 1998,0,0,0,L vs. Detroit Shock 57-70,Detroit Shock
72.0,1998-06-22,1998,Charlotte Sting,0.908429826026418,4,4 - 1,0,0,Charlotte Sting - 1998,0,0,0,No Game,
72.0,1998-06-22,1998,Cleveland Rockers,1.530099187016272,2,4 - 1,0,0,Cleveland Rockers - 1998,0,0,0,W vs. Utah Starzz 88-72,Utah Starzz
72.0,1998-06-22,1998,Detroit Shock,-1.7761169721584928,9,1 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
72.0,1998-06-22,1998,Houston Comets,3.0163157707317536,1,5 - 0,0,0,Houston Comets - 1998,1,0,2,No Game,
72.0,1998-06-22,1998,Los Angeles Sparks,0.8984088356265559,5,2 - 3,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
72.0,1998-06-22,1998,New York Liberty,0.1056779122195241,6,2 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
72.0,1998-06-22,1998,Phoenix Mercury,1.2417816018248755,3,3 - 1,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
72.0,1998-06-22,1998,Sacramento Monarchs,-0.2984976360143329,7,1 - 3,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
72.0,1998-06-22,1998,Utah Starzz,-1.504123389651027,8,2 - 4,0,0,Utah Starzz - 1998,0,0,0,L @ Cleveland Rockers 72-88,Cleveland Rockers
72.0,1998-06-22,1998,Washington Mystics,-4.121975135621536,10,1 - 4,0,0,Washington Mystics - 1998,0,0,0,No Game,
73.0,1998-06-23,1998,Charlotte Sting,0.8408172992037167,4,4 - 1,0,0,Charlotte Sting - 1998,0,0,0,No Game,
73.0,1998-06-23,1998,Cleveland Rockers,1.346488819389676,2,4 - 2,0,0,Cleveland Rockers - 1998,0,0,0,L @ New York Liberty 57-59,New York Liberty
73.0,1998-06-23,1998,Detroit Shock,-1.002818994524641,8,2 - 4,0,0,Detroit Shock - 1998,0,0,0,W vs. Sacramento Monarchs 61-57,Sacramento Monarchs
73.0,1998-06-23,1998,Houston Comets,2.8231042767212697,1,5 - 0,0,0,Houston Comets - 1998,1,0,2,No Game,
73.0,1998-06-23,1998,Los Angeles Sparks,0.8143833564288294,5,2 - 3,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
73.0,1998-06-23,1998,New York Liberty,0.0699783523282313,6,3 - 4,0,0,New York Liberty - 1998,0,0,0,W vs. Cleveland Rockers 59-57,Cleveland Rockers
73.0,1998-06-23,1998,Phoenix Mercury,1.103147251726347,3,3 - 1,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
73.0,1998-06-23,1998,Sacramento Monarchs,-0.5648774927637114,7,1 - 4,0,0,Sacramento Monarchs - 1998,0,0,0,L @ Detroit Shock 57-61,Detroit Shock
73.0,1998-06-23,1998,Utah Starzz,-1.504234698208077,9,2 - 4,0,0,Utah Starzz - 1998,0,0,0,No Game,
73.0,1998-06-23,1998,Washington Mystics,-3.925988170301637,10,1 - 4,0,0,Washington Mystics - 1998,0,0,0,No Game,
74.0,1998-06-24,1998,Charlotte Sting,1.049544454482203,4,5 - 1,0,0,Charlotte Sting - 1998,0,0,0,W @ Los Angeles Sparks 77-73,Los Angeles Sparks
74.0,1998-06-24,1998,Cleveland Rockers,1.264261852917995,3,4 - 2,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
74.0,1998-06-24,1998,Detroit Shock,-0.9080449408871212,8,2 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
74.0,1998-06-24,1998,Houston Comets,2.642521223675665,1,5 - 1,0,0,Houston Comets - 1998,1,0,2,L @ Phoenix Mercury 66-69,Phoenix Mercury
74.0,1998-06-24,1998,Los Angeles Sparks,0.5187548897533976,5,2 - 4,0,0,Los Angeles Sparks - 1998,0,0,0,L vs. Charlotte Sting 73-77,Charlotte Sting
74.0,1998-06-24,1998,New York Liberty,0.0233163965620525,6,3 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
74.0,1998-06-24,1998,Phoenix Mercury,1.2932756174678968,2,4 - 1,0,0,Phoenix Mercury - 1998,0,1,1,W vs. Houston Comets 69-66,Houston Comets
74.0,1998-06-24,1998,Sacramento Monarchs,-0.5799277505488776,7,1 - 4,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
74.0,1998-06-24,1998,Utah Starzz,-1.5433947441220224,9,2 - 4,0,0,Utah Starzz - 1998,0,0,0,No Game,
74.0,1998-06-24,1998,Washington Mystics,-3.760306999301196,10,1 - 4,0,0,Washington Mystics - 1998,0,0,0,No Game,
75.0,1998-06-25,1998,Charlotte Sting,1.150214546510326,4,6 - 1,0,0,Charlotte Sting - 1998,0,0,0,W @ Utah Starzz 91-83,Utah Starzz
75.0,1998-06-25,1998,Cleveland Rockers,1.217319027012846,3,4 - 2,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
75.0,1998-06-25,1998,Detroit Shock,-0.5993730191211432,8,3 - 4,0,0,Detroit Shock - 1998,0,0,0,W vs. Washington Mystics 79-71,Washington Mystics
75.0,1998-06-25,1998,Houston Comets,2.580249817526792,1,5 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
75.0,1998-06-25,1998,Los Angeles Sparks,0.5120445264527117,5,2 - 4,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
75.0,1998-06-25,1998,New York Liberty,0.0723685947252163,6,3 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
75.0,1998-06-25,1998,Phoenix Mercury,1.2736902199527196,2,4 - 1,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
75.0,1998-06-25,1998,Sacramento Monarchs,-0.4932263642389256,7,1 - 4,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
75.0,1998-06-25,1998,Utah Starzz,-1.70145166194993,9,2 - 5,0,0,Utah Starzz - 1998,0,0,0,L vs. Charlotte Sting 83-91,Charlotte Sting
75.0,1998-06-25,1998,Washington Mystics,-4.011835686870616,10,1 - 5,0,0,Washington Mystics - 1998,0,0,0,L @ Detroit Shock 71-79,Detroit Shock
76.0,1998-06-26,1998,Charlotte Sting,1.1220028921342269,4,6 - 1,0,0,Charlotte Sting - 1998,0,0,0,No Game,
76.0,1998-06-26,1998,Cleveland Rockers,1.179181144644451,3,4 - 2,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
76.0,1998-06-26,1998,Detroit Shock,-0.6357914111379609,7,3 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
76.0,1998-06-26,1998,Houston Comets,2.628983297075685,1,5 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
76.0,1998-06-26,1998,Los Angeles Sparks,0.5290609738812361,5,2 - 4,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
76.0,1998-06-26,1998,New York Liberty,0.2869930858453235,6,4 - 4,0,0,New York Liberty - 1998,0,0,0,W vs. Sacramento Monarchs 62-48,Sacramento Monarchs
76.0,1998-06-26,1998,Phoenix Mercury,1.5349911674756638,2,5 - 1,0,0,Phoenix Mercury - 1998,0,1,1,W vs. Utah Starzz 96-63,Utah Starzz
76.0,1998-06-26,1998,Sacramento Monarchs,-0.760772022880115,8,1 - 5,0,0,Sacramento Monarchs - 1998,0,0,0,L @ New York Liberty 48-62,New York Liberty
76.0,1998-06-26,1998,Utah Starzz,-1.9145342561588776,9,2 - 6,0,0,Utah Starzz - 1998,0,0,0,L @ Phoenix Mercury 63-96,Phoenix Mercury
76.0,1998-06-26,1998,Washington Mystics,-3.970114870879629,10,1 - 5,0,0,Washington Mystics - 1998,0,0,0,No Game,
77.0,1998-06-27,1998,Charlotte Sting,1.15069051016852,3,7 - 1,0,0,Charlotte Sting - 1998,0,0,0,W vs. Sacramento Monarchs 58-50,Sacramento Monarchs
77.0,1998-06-27,1998,Cleveland Rockers,0.8593818397489748,4,4 - 3,0,0,Cleveland Rockers - 1998,0,0,0,L vs. Detroit Shock 73-84,Detroit Shock
77.0,1998-06-27,1998,Detroit Shock,0.4453490381687787,5,4 - 4,0,0,Detroit Shock - 1998,0,0,0,W @ Cleveland Rockers 84-73,Cleveland Rockers
77.0,1998-06-27,1998,Houston Comets,2.5394050167085607,1,6 - 1,0,0,Houston Comets - 1998,1,0,2,W vs. Los Angeles Sparks 75-64,Los Angeles Sparks
77.0,1998-06-27,1998,Los Angeles Sparks,0.203244990841858,6,2 - 5,0,0,Los Angeles Sparks - 1998,0,0,0,L @ Houston Comets 64-75,Houston Comets
77.0,1998-06-27,1998,New York Liberty,0.0924552602814776,7,4 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
77.0,1998-06-27,1998,Phoenix Mercury,1.3524440517557277,2,5 - 1,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
77.0,1998-06-27,1998,Sacramento Monarchs,-0.943444587702035,8,1 - 6,0,0,Sacramento Monarchs - 1998,0,0,0,L @ Charlotte Sting 50-58,Charlotte Sting
77.0,1998-06-27,1998,Utah Starzz,-2.091275236930745,9,2 - 6,0,0,Utah Starzz - 1998,0,0,0,No Game,
77.0,1998-06-27,1998,Washington Mystics,-3.6082508830411215,10,1 - 5,0,0,Washington Mystics - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Charlotte Sting,1.1931214681302844,3,7 - 1,0,0,Charlotte Sting - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Cleveland Rockers,0.8682503136676739,4,4 - 3,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Detroit Shock,0.3543070398474963,5,4 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Houston Comets,2.5261549516707182,1,6 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
78.0,1998-06-28,1998,Los Angeles Sparks,0.2277571125999753,6,2 - 5,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,New York Liberty,0.1638471396074238,7,4 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Phoenix Mercury,1.5721760835976408,2,6 - 1,0,0,Phoenix Mercury - 1998,0,1,1,W @ Washington Mystics 86-69,Washington Mystics
78.0,1998-06-28,1998,Sacramento Monarchs,-0.9117770270530068,8,1 - 6,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Utah Starzz,-1.9902423004460164,9,2 - 6,0,0,Utah Starzz - 1998,0,0,0,No Game,
78.0,1998-06-28,1998,Washington Mystics,-4.003594781622197,10,1 - 6,0,0,Washington Mystics - 1998,0,0,0,L vs. Phoenix Mercury 69-86,Phoenix Mercury
79.0,1998-06-29,1998,Charlotte Sting,0.927771719537411,4,7 - 2,0,0,Charlotte Sting - 1998,0,0,0,L @ Detroit Shock 49-60,Detroit Shock
79.0,1998-06-29,1998,Cleveland Rockers,0.8938107824192136,5,4 - 3,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
79.0,1998-06-29,1998,Detroit Shock,0.990491847031559,3,5 - 4,0,0,Detroit Shock - 1998,0,0,0,W vs. Charlotte Sting 60-49,Charlotte Sting
79.0,1998-06-29,1998,Houston Comets,2.5447079929320484,1,7 - 1,0,0,Houston Comets - 1998,1,0,2,W vs. Washington Mystics 73-48,Washington Mystics
79.0,1998-06-29,1998,Los Angeles Sparks,0.1704397475825189,7,2 - 5,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
79.0,1998-06-29,1998,New York Liberty,0.3799854985242953,6,5 - 4,0,0,New York Liberty - 1998,0,0,0,W vs. Phoenix Mercury 71-68,Phoenix Mercury
79.0,1998-06-29,1998,Phoenix Mercury,1.2938307601558745,2,6 - 2,0,0,Phoenix Mercury - 1998,0,1,1,L @ New York Liberty 68-71,New York Liberty
79.0,1998-06-29,1998,Sacramento Monarchs,-0.8551558861611533,8,1 - 6,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
79.0,1998-06-29,1998,Utah Starzz,-2.090858435009063,9,2 - 6,0,0,Utah Starzz - 1998,0,0,0,No Game,
79.0,1998-06-29,1998,Washington Mystics,-4.255024027012711,10,1 - 7,0,0,Washington Mystics - 1998,0,0,0,L @ Houston Comets 48-73,Houston Comets
80.0,1998-06-30,1998,Charlotte Sting,0.9258973039522675,4,7 - 2,0,0,Charlotte Sting - 1998,0,0,0,No Game,
80.0,1998-06-30,1998,Cleveland Rockers,0.8761451188824443,5,4 - 3,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
80.0,1998-06-30,1998,Detroit Shock,1.0047420501498443,3,5 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
80.0,1998-06-30,1998,Houston Comets,2.413941351700489,1,8 - 1,0,0,Houston Comets - 1998,1,0,2,W @ Utah Starzz 75-73,Utah Starzz
80.0,1998-06-30,1998,Los Angeles Sparks,-0.0228260374454271,7,2 - 6,0,0,Los Angeles Sparks - 1998,0,0,0,L @ Sacramento Monarchs 56-58,Sacramento Monarchs
80.0,1998-06-30,1998,New York Liberty,0.360513022114837,6,5 - 4,0,0,New York Liberty - 1998,0,0,0,No Game,
80.0,1998-06-30,1998,Phoenix Mercury,1.2584322485936283,2,6 - 2,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
80.0,1998-06-30,1998,Sacramento Monarchs,-0.6961534941167968,8,2 - 6,0,0,Sacramento Monarchs - 1998,0,0,0,W vs. Los Angeles Sparks 58-56,Los Angeles Sparks
80.0,1998-06-30,1998,Utah Starzz,-1.981328395979198,9,2 - 7,0,0,Utah Starzz - 1998,0,0,0,L vs. Houston Comets 73-75,Houston Comets
80.0,1998-06-30,1998,Washington Mystics,-4.139363167852079,10,1 - 7,0,0,Washington Mystics - 1998,0,0,0,No Game,
81.0,1998-07-01,1998,Charlotte Sting,0.917873561184046,5,7 - 2,0,0,Charlotte Sting - 1998,0,0,0,No Game,
81.0,1998-07-01,1998,Cleveland Rockers,0.9494916515391362,4,5 - 3,0,0,Cleveland Rockers - 1998,0,0,0,W @ Washington Mystics 92-80,Washington Mystics
81.0,1998-07-01,1998,Detroit Shock,1.6624756225868318,2,6 - 4,0,0,Detroit Shock - 1998,0,0,0,W vs. New York Liberty 82-65,New York Liberty
81.0,1998-07-01,1998,Houston Comets,2.389334078633333,1,8 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
81.0,1998-07-01,1998,Los Angeles Sparks,-0.184414728580564,7,2 - 6,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
81.0,1998-07-01,1998,New York Liberty,0.0508028373504577,6,5 - 5,0,0,New York Liberty - 1998,0,0,0,L @ Detroit Shock 65-82,Detroit Shock
81.0,1998-07-01,1998,Phoenix Mercury,1.1953472322332,3,6 - 2,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
81.0,1998-07-01,1998,Sacramento Monarchs,-0.8422448594589004,8,2 - 6,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
81.0,1998-07-01,1998,Utah Starzz,-1.9686233227873315,9,2 - 7,0,0,Utah Starzz - 1998,0,0,0,No Game,
81.0,1998-07-01,1998,Washington Mystics,-4.170042072700207,10,1 - 8,0,0,Washington Mystics - 1998,0,0,0,L vs. Cleveland Rockers 80-92,Cleveland Rockers
82.0,1998-07-02,1998,Charlotte Sting,0.9504980410188296,4,7 - 2,0,0,Charlotte Sting - 1998,0,0,0,No Game,
82.0,1998-07-02,1998,Cleveland Rockers,0.7057952080187306,5,5 - 4,0,0,Cleveland Rockers - 1998,0,0,0,L vs. Phoenix Mercury 61-76,Phoenix Mercury
82.0,1998-07-02,1998,Detroit Shock,1.5943465623782738,2,6 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
82.0,1998-07-02,1998,Houston Comets,2.2940351296913883,1,8 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
82.0,1998-07-02,1998,Los Angeles Sparks,-0.3580132269973624,7,2 - 7,0,0,Los Angeles Sparks - 1998,0,0,0,L vs. Utah Starzz 57-58,Utah Starzz
82.0,1998-07-02,1998,New York Liberty,0.0194561309533602,6,5 - 5,0,0,New York Liberty - 1998,0,0,0,No Game,
82.0,1998-07-02,1998,Phoenix Mercury,1.4481093830975802,3,7 - 2,0,0,Phoenix Mercury - 1998,0,1,1,W @ Cleveland Rockers 76-61,Cleveland Rockers
82.0,1998-07-02,1998,Sacramento Monarchs,-0.8042313780352186,8,2 - 6,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
82.0,1998-07-02,1998,Utah Starzz,-1.83176816656094,9,3 - 7,0,0,Utah Starzz - 1998,0,0,0,W @ Los Angeles Sparks 58-57,Los Angeles Sparks
82.0,1998-07-02,1998,Washington Mystics,-4.018227683564644,10,1 - 8,0,0,Washington Mystics - 1998,0,0,0,No Game,
83.0,1998-07-03,1998,Charlotte Sting,0.933291250878634,4,7 - 2,0,0,Charlotte Sting - 1998,0,0,0,No Game,
83.0,1998-07-03,1998,Cleveland Rockers,0.7050301226319772,5,5 - 4,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
83.0,1998-07-03,1998,Detroit Shock,1.514087607281356,2,6 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
83.0,1998-07-03,1998,Houston Comets,2.420406350756239,1,9 - 1,0,0,Houston Comets - 1998,1,0,2,W vs. Sacramento Monarchs 84-67,Sacramento Monarchs
83.0,1998-07-03,1998,Los Angeles Sparks,-0.2942259240348486,7,2 - 7,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
83.0,1998-07-03,1998,New York Liberty,0.1739140835962554,6,6 - 5,0,0,New York Liberty - 1998,0,0,0,W vs. Washington Mystics 76-60,Washington Mystics
83.0,1998-07-03,1998,Phoenix Mercury,1.4293421865128908,3,7 - 2,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
83.0,1998-07-03,1998,Sacramento Monarchs,-0.915590905356022,8,2 - 7,0,0,Sacramento Monarchs - 1998,0,0,0,L @ Houston Comets 67-84,Houston Comets
83.0,1998-07-03,1998,Utah Starzz,-1.7313355444551417,9,3 - 7,0,0,Utah Starzz - 1998,0,0,0,No Game,
83.0,1998-07-03,1998,Washington Mystics,-4.234919227811338,10,1 - 9,0,0,Washington Mystics - 1998,0,0,0,L @ New York Liberty 60-76,New York Liberty
84.0,1998-07-04,1998,Charlotte Sting,1.0043956440858968,4,8 - 2,0,0,Charlotte Sting - 1998,0,0,0,W vs. Phoenix Mercury 68-66,Phoenix Mercury
84.0,1998-07-04,1998,Cleveland Rockers,0.6263890854969333,5,5 - 4,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
84.0,1998-07-04,1998,Detroit Shock,1.4989521503781036,2,6 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
84.0,1998-07-04,1998,Houston Comets,2.349913952286945,1,9 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
84.0,1998-07-04,1998,Los Angeles Sparks,-0.2978265645429445,7,2 - 7,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
84.0,1998-07-04,1998,New York Liberty,0.1619089920822375,6,6 - 5,0,0,New York Liberty - 1998,0,0,0,No Game,
84.0,1998-07-04,1998,Phoenix Mercury,1.3241141604666402,3,7 - 3,0,0,Phoenix Mercury - 1998,0,1,1,L @ Charlotte Sting 66-68,Charlotte Sting
84.0,1998-07-04,1998,Sacramento Monarchs,-0.8723721276236066,8,2 - 7,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
84.0,1998-07-04,1998,Utah Starzz,-1.6597664367148734,9,3 - 7,0,0,Utah Starzz - 1998,0,0,0,No Game,
84.0,1998-07-04,1998,Washington Mystics,-4.135708855915331,10,1 - 9,0,0,Washington Mystics - 1998,0,0,0,No Game,
85.0,1998-07-05,1998,Charlotte Sting,0.978856884387968,4,8 - 2,0,0,Charlotte Sting - 1998,0,0,0,No Game,
85.0,1998-07-05,1998,Cleveland Rockers,0.5079160675872788,5,5 - 4,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
85.0,1998-07-05,1998,Detroit Shock,1.4721502874439436,2,6 - 4,0,0,Detroit Shock - 1998,0,0,0,No Game,
85.0,1998-07-05,1998,Houston Comets,2.3259765135427743,1,9 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
85.0,1998-07-05,1998,Los Angeles Sparks,-0.3114174546474252,7,2 - 7,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
85.0,1998-07-05,1998,New York Liberty,0.1035497420816918,6,7 - 5,0,0,New York Liberty - 1998,0,0,0,W @ Washington Mystics 62-61,Washington Mystics
85.0,1998-07-05,1998,Phoenix Mercury,1.2768413220211354,3,7 - 3,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
85.0,1998-07-05,1998,Sacramento Monarchs,-0.7384969638774405,8,3 - 7,0,0,Sacramento Monarchs - 1998,0,0,0,W vs. Utah Starzz 70-66,Utah Starzz
85.0,1998-07-05,1998,Utah Starzz,-1.7031083789646242,9,3 - 8,0,0,Utah Starzz - 1998,0,0,0,L @ Sacramento Monarchs 66-70,Sacramento Monarchs
85.0,1998-07-05,1998,Washington Mystics,-3.912268019575301,10,1 - 10,0,0,Washington Mystics - 1998,0,0,0,L vs. New York Liberty 61-62,New York Liberty
86.0,1998-07-06,1998,Charlotte Sting,0.949704725318113,4,8 - 2,0,0,Charlotte Sting - 1998,0,0,0,No Game,
86.0,1998-07-06,1998,Cleveland Rockers,0.2276146044954042,6,5 - 5,0,0,Cleveland Rockers - 1998,0,0,0,L vs. Houston Comets 64-78,Houston Comets
86.0,1998-07-06,1998,Detroit Shock,1.0037643434231909,3,6 - 5,0,0,Detroit Shock - 1998,0,0,0,L @ New York Liberty 56-59,New York Liberty
86.0,1998-07-06,1998,Houston Comets,2.506452282945042,1,10 - 1,0,0,Houston Comets - 1998,1,0,2,W @ Cleveland Rockers 78-64,Cleveland Rockers
86.0,1998-07-06,1998,Los Angeles Sparks,-0.1589584405898028,7,2 - 7,0,0,Los Angeles Sparks - 1998,0,0,0,No Game,
86.0,1998-07-06,1998,New York Liberty,0.2950595857534724,5,8 - 5,0,0,New York Liberty - 1998,0,0,0,W vs. Detroit Shock 59-56,Detroit Shock
86.0,1998-07-06,1998,Phoenix Mercury,1.2950467891310002,2,7 - 3,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
86.0,1998-07-06,1998,Sacramento Monarchs,-0.8510797669595126,8,3 - 8,0,0,Sacramento Monarchs - 1998,0,0,0,L @ Utah Starzz 64-68,Utah Starzz
86.0,1998-07-06,1998,Utah Starzz,-1.4537169730779749,9,4 - 8,0,0,Utah Starzz - 1998,0,0,0,W vs. Sacramento Monarchs 68-64,Sacramento Monarchs
86.0,1998-07-06,1998,Washington Mystics,-3.813887150438932,10,1 - 10,0,0,Washington Mystics - 1998,0,0,0,No Game,
87.0,1998-07-07,1998,Charlotte Sting,0.7112145287989305,4,8 - 3,0,0,Charlotte Sting - 1998,0,0,0,L @ Los Angeles Sparks 79-86,Los Angeles Sparks
87.0,1998-07-07,1998,Cleveland Rockers,0.1559832015914133,6,5 - 5,0,0,Cleveland Rockers - 1998,0,0,0,No Game,
87.0,1998-07-07,1998,Detroit Shock,0.9151615754391104,3,6 - 5,0,0,Detroit Shock - 1998,0,0,0,No Game,
87.0,1998-07-07,1998,Houston Comets,2.419186267931312,1,10 - 1,0,0,Houston Comets - 1998,1,0,2,No Game,
87.0,1998-07-07,1998,Los Angeles Sparks,0.1128317935301213,7,3 - 7,0,0,Los Angeles Sparks - 1998,0,0,0,W vs. Charlotte Sting 86-79,Charlotte Sting
87.0,1998-07-07,1998,New York Liberty,0.3245485482214492,5,8 - 5,0,0,New York Liberty - 1998,0,0,0,No Game,
87.0,1998-07-07,1998,Phoenix Mercury,1.2981647243814218,2,7 - 3,0,0,Phoenix Mercury - 1998,0,1,1,No Game,
87.0,1998-07-07,1998,Sacramento Monarchs,-0.8089610994149502,8,3 - 8,0,0,Sacramento Monarchs - 1998,0,0,0,No Game,
87.0,1998-07-07,1998,Utah Starzz,-1.3911133572924128,9,4 - 8,0,0,Utah Starzz - 1998,0,0,0,No Game,
87.0,1998-07-07,1998,Washington Mystics,-3.737016183186389,10,1 - 10,0,0,Washington Mystics - 1998,0,0,0,No Game,
88.0,1998-07-08,1998,Charlotte Sting,0.9456697680289664,3,9 - 3,0,0,Charlotte Sting - 1998,0,0,0,W @ Utah Starzz 77-69,Utah Starzz
88.0,1998-07-08,1998,Cleveland Rockers,0.2626280517056444,5,6 - 5,0,0,Cleveland Rockers - 1998,0,0,0,W vs. Washington Mystics 77-65,Washington Mystics
88.0,1998-07-08,1998,Detroit Shock,0.6882697829293009,4,6 - 6,0,0,Detroit Shock - 1998,0,0,0,L vs. Phoenix Mercury 76-78,Phoenix Mercury
88.0,1998-07-08,1998,Houston Comets,2.762045267946648,1,11 - 1,0,0,Houston Comets - 1998,1,0,2,W @ New York Liberty 79-54,New York Liberty
88.0,1998-07-08,1998,Los Angeles Sparks,-0.1905106833828757,7,3 - 8,0,0,Los Angeles Sparks - 1998,0,0,0,L vs. Sacramento Monarchs 71-76,Sacramento Monarchs
88.0,1998-07-08,1998,New York Liberty,0.0522971067716877,6,8 - 6,0,0,New York Liberty - 1998,0,0,0,L vs. Houston Comets 54-79,Houston Comets
88.0,1998-07-08,1998,Phoenix Mercury,1.3641417675287997,2,8 - 3,0,0,Phoenix Mercury - 1998,0,1,1,W @ Detroit Shock 78-76,Detroit Shock
